Patricia Mitchell,1.79,109,female
Donna Thomas,1.62,86,female
Matthew Martin,1.77,91,male
Richard Anderson,1.75,76,male
Betty Moore,1.51,107,female
Edward Brown,1.81,52,male
Sandra Carter,1.91,86,female
Anthony Walker,1.87,55,male
Susan Thomas,1.92,90,female
Jessica Clark,1.93,75,female
Barbara Hernandez,1.64,75,female
Kimberly Rodriguez,1.85,94,female
Kimberly Hill,1.69,88,female
Steven Sanchez,1.75,109,male
Donna Wilson,1.59,106,female
William Jackson,1.62,75,male
Elizabeth Thomas,1.59,76,female
Emily Johnson,1.82,46,female
Kenneth Miller,1.65,64,male
William Moore,1.54,91,male
Melissa Ramirez,1.91,62,female
George King,1.57,52,male
Margaret Green,1.75,80,female
Daniel Carter,1.63,85,male
Mary Davis,1.93,71,female
Joshua Torres,1.66,65,male
Carol Lee,1.87,58,female
Lisa Rodriguez,1.56,106,female
Donald Nguyen,1.79,50,male
Deborah Nguyen,1.88,72,female
Linda Nelson,1.74,56,female
Emily Gonzalez,1.64,70,female
Joseph Mitchell,1.69,53,male
Kenneth Baker,1.69,62,male
Michelle Thomas,1.74,47,female
Joshua Adams,1.69,98,male
Andrew Harris,1.59,109,male
Paul Campbell,1.56,97,male
Jessica Sanchez,1.8,52,female
Betty Thompson,1.61,68,female
Elizabeth Brown,1.87,82,female
Edward Rodriguez,1.74,102,male
Matthew Scott,1.89,109,male
Lisa Adams,1.7,109,female
Mary Torres,1.79,104,female
Robert Miller,1.72,92,male
Brian Hernandez,1.62,77,male
Kenneth Hernandez,1.75,96,male
Kimberly Jackson,1.93,63,female
Kevin Thompson,1.69,80,male
George Miller,1.57,50,male
Donna Thomas,1.73,81,female
Steven Johnson,1.93,107,male
Linda King,1.82,58,female
Susan Scott,1.94,104,female
Barbara Garcia,1.65,107,female
Kevin Clark,1.5,81,male
Andrew Williams,1.88,95,male
William Hill,1.88,78,male
Mary Sanchez,1.75,75,female
Robert Thompson,1.8,95,male
Jessica Nguyen,1.89,71,female
Donna Johnson,1.7,76,female
Nancy Lee,1.56,66,female
Paul Torres,1.61,65,male
David Clark,1.66,79,male
Betty Roberts,1.72,81,female
Jennifer Perez,1.9,84,female
Dorothy Wright,1.72,77,female
Patricia Nguyen,1.53,45,female
Kenneth Williams,1.79,88,male
Mary Anderson,1.6,71,female
Donna Smith,1.93,91,female
Susan Thompson,1.86,92,female
Paul White,1.73,109,male
Michael Johnson,1.82,46,male
Matthew Martinez,1.5,50,male
Karen Scott,1.75,92,female
Michael Clark,1.79,84,male
Deborah Martin,1.76,48,female
Karen Walker,1.82,46,female
Brian Adams,1.82,83,male
Andrew Roberts,1.51,65,male
Sandra Rodriguez,1.84,64,female
Dorothy Davis,1.78,56,female
Robert King,1.66,51,male
Charles Anderson,1.9,101,male
Amanda Carter,1.52,51,female
Susan Miller,1.51,94,female
Kenneth Lee,1.55,104,male
Nancy Campbell,1.9,79,female
Paul Wright,1.51,104,male
Michael White,1.9,67,male
Kenneth King,1.6,91,male
Lisa Hernandez,1.85,102,female
Karen Young,1.59,92,female
Sandra Scott,1.59,73,female
Mark Carter,1.73,94,male
Elizabeth Perez,1.54,101,female
Lisa King,1.58,87,female
Jennifer Miller,1.91,74,female
Melissa Nguyen,1.74,66,female
Michael Thompson,1.74,72,male
Linda Wilson,1.52,73,female
Jennifer Davis,1.68,72,female
John Anderson,1.9,89,male
Richard Miller,1.56,46,male
William Roberts,1.9,77,male
Emily Sanchez,1.93,73,female
Carol Davis,1.9,60,female
Edward Taylor,1.78,88,male
Nancy Baker,1.79,57,female
Daniel Wright,1.84,93,male
Brian Allen,1.54,107,male
Steven Carter,1.54,58,male
Michelle Flores,1.7,45,female
Emily Rivera,1.59,46,female
Dorothy Harris,1.89,86,female
Christopher Wright,1.84,52,male
Ashley Lee,1.51,71,female
Amanda Martinez,1.59,60,female
Donald Johnson,1.68,102,male
Andrew Wilson,1.51,80,male
Brian Gonzalez,1.51,98,male
David Allen,1.78,93,male
Michael Jackson,1.83,86,male
Patricia Lewis,1.57,65,female
Sarah Nguyen,1.72,89,female
Melissa Clark,1.62,80,female
Mark Hernandez,1.83,47,male
Melissa Smith,1.79,52,female
Matthew Clark,1.87,109,male
Donna Harris,1.51,78,female
Daniel Moore,1.69,69,male
Jessica Davis,1.58,70,female
David Gonzalez,1.77,88,male
Jessica Carter,1.78,61,female
Kenneth Lee,1.93,78,male
Mark Mitchell,1.66,80,male
Melissa Smith,1.88,90,female
Michelle Flores,1.56,106,female
Edward Wilson,1.9,80,male
Matthew Harris,1.78,95,male
Steven Young,1.74,101,male
Christopher Martin,1.62,103,male
Michelle Smith,1.56,93,female
Susan Lee,1.81,63,female
Charles Perez,1.56,94,male
George Jones,1.67,71,male
Karen Garcia,1.72,91,female
Donna Martinez,1.61,104,female
Michelle Scott,1.53,52,female
Patricia Carter,1.9,53,female
Margaret Moore,1.93,53,female
Donald Green,1.55,99,male
Karen Hall,1.53,51,female
Nancy Wilson,1.62,109,female
Dorothy Wilson,1.81,57,female
James Carter,1.62,64,male
Susan Miller,1.85,72,female
Deborah Williams,1.66,88,female
Lisa Wilson,1.63,62,female
Anthony Martin,1.9,100,male
Christopher Moore,1.84,60,male
Charles Mitchell,1.89,96,male
Carol Robinson,1.75,57,female
Matthew Nguyen,1.8,64,male
Melissa Moore,1.82,45,female
Donna Ramirez,1.92,57,female
Margaret Carter,1.73,56,female
Michelle Rivera,1.92,77,female
Barbara Garcia,1.6,46,female
Betty Wilson,1.72,92,female
Emily Rodriguez,1.58,92,female
Sandra Miller,1.62,66,female
James Torres,1.79,52,male
Deborah Adams,1.94,56,female
Carol Davis,1.81,50,female
Emily Flores,1.69,87,female
Paul Martinez,1.6,101,male
Patricia Johnson,1.81,88,female
Jennifer Martinez,1.89,67,female
Nancy Smith,1.65,79,female
James Taylor,1.78,60,male
Margaret Lopez,1.91,91,female
Anthony Scott,1.64,96,male
Deborah Gonzalez,1.93,63,female
Steven Hill,1.93,64,male
Michael Jones,1.87,80,male
Dorothy Thomas,1.92,82,female
Andrew Wright,1.87,81,male
Kenneth Rodriguez,1.65,67,male
Linda Jones,1.79,87,female
Matthew Brown,1.61,66,male
Mary White,1.84,72,female
Jessica Torres,1.74,49,female
Richard Wilson,1.69,66,male
Elizabeth King,1.61,66,female
Betty Johnson,1.79,104,female
Donald King,1.92,45,male
Brian Martinez,1.64,53,male
Anthony Torres,1.92,106,male
Melissa Ramirez,1.63,99,female
Kimberly Ramirez,1.67,62,female
Elizabeth Williams,1.8,100,female
Michelle Green,1.84,93,female
Brian Allen,1.55,93,male
John Hall,1.67,103,male
Andrew Hill,1.87,77,male
Matthew Carter,1.81,66,male
Mary Martin,1.64,78,female
Barbara Hall,1.55,68,female
Donald Anderson,1.58,68,male
Donna Robinson,1.77,51,female
Christopher Ramirez,1.6,55,male
Mary Johnson,1.79,103,female
Jennifer Roberts,1.84,82,female
Amanda Moore,1.71,98,female
Margaret Perez,1.56,59,female
Kevin Hall,1.56,46,male
Kevin Miller,1.72,68,male
Paul Hill,1.59,52,male
Mark Hall,1.6,55,male
Susan Lopez,1.5,62,female
Betty Scott,1.83,94,female
Steven Rivera,1.6,71,male
Patricia Garcia,1.52,59,female
Lisa Garcia,1.81,65,female
Mark Lee,1.65,94,male
William Harris,1.79,51,male
Jessica Mitchell,1.82,80,female
Barbara Rodriguez,1.9,102,female
Carol Nelson,1.55,93,female
Linda Clark,1.71,72,female
Paul Lee,1.93,69,male
Melissa Baker,1.58,63,female
Daniel Williams,1.76,97,male
Melissa Brown,1.62,69,female
Dorothy Nelson,1.51,82,female
Elizabeth Johnson,1.61,58,female
Jessica Adams,1.93,108,female
Paul Smith,1.54,52,male
George Lewis,1.79,64,male
Jennifer Moore,1.88,69,female
Brian Young,1.85,60,male
Sarah Allen,1.59,104,female
Carol Roberts,1.52,82,female
Patricia Thompson,1.84,64,female
Karen Lee,1.69,54,female
Melissa Garcia,1.68,61,female
Michelle Rivera,1.84,82,female
Thomas Taylor,1.69,101,male
Paul Clark,1.65,70,male
Kimberly Torres,1.82,62,female
Carol Williams,1.67,70,female
Kimberly Young,1.82,81,female
Elizabeth Smith,1.94,46,female
Joseph Robinson,1.75,72,male
Emily Hill,1.77,50,female
Lisa Martinez,1.88,71,female
Deborah Clark,1.73,67,female
Sarah Perez,1.86,45,female
Dorothy Hall,1.72,106,female
Steven Ramirez,1.82,90,male
Robert Perez,1.61,60,male
Lisa Hernandez,1.81,102,female
Kevin Baker,1.71,102,male
Donald Carter,1.63,74,male
Kenneth Baker,1.93,104,male
Kenneth Rodriguez,1.81,53,male
Michael Lopez,1.65,75,male
Brian Jackson,1.55,82,male
Christopher Anderson,1.85,83,male
Elizabeth Anderson,1.84,101,female
Kevin Flores,1.61,70,male
Edward Anderson,1.71,65,male
Charles Taylor,1.78,85,male
Kimberly Hernandez,1.88,55,female
Kenneth Hill,1.88,84,male
Joseph Hill,1.85,105,male
Donald Thomas,1.59,63,male
Kimberly Nguyen,1.74,53,female
Carol Anderson,1.81,93,female
Donna Mitchell,1.61,81,female
Christopher Williams,1.65,71,male
James Thomas,1.83,71,male
Emily Nelson,1.55,94,female
Joseph Hernandez,1.7,66,male
Charles Perez,1.87,106,male
Amanda Green,1.92,97,female
Margaret Lee,1.71,64,female
Mark Allen,1.76,101,male
Brian Jackson,1.58,50,male
Betty Thomas,1.68,54,female
Karen Jackson,1.69,54,female
Patricia Martin,1.71,71,female
Kevin Carter,1.62,61,male
Patricia Thompson,1.85,101,female
Daniel Wright,1.61,109,male
Kevin White,1.69,50,male
Melissa Clark,1.66,51,female
Andrew Torres,1.67,93,male
Robert Allen,1.62,51,male
Mark Garcia,1.81,104,male
Dorothy Carter,1.59,45,female
John Williams,1.77,96,male
George Hernandez,1.88,105,male
Kevin Allen,1.71,61,male
Robert Lee,1.81,82,male
Kenneth Campbell,1.56,57,male
Karen Nguyen,1.86,75,female
Sandra Nelson,1.67,60,female
Matthew Baker,1.76,65,male
David Jackson,1.65,91,male
Thomas Harris,1.76,75,male
Charles Johnson,1.73,79,male
Charles King,1.86,91,male
Sarah Flores,1.76,48,female
Susan Clark,1.52,65,female
Edward Martin,1.64,104,male
Richard Martinez,1.52,73,male
Mary Roberts,1.69,95,female
Linda White,1.88,97,female
Jessica Lewis,1.8,49,female
Kevin Lewis,1.54,94,male
David Allen,1.93,52,male
Mark Robinson,1.91,72,male
Linda Nguyen,1.67,76,female
Dorothy Lewis,1.74,58,female
Michael White,1.86,62,male
Donna Green,1.66,56,female
Susan Carter,1.92,69,female
Margaret Brown,1.87,95,female
Christopher Davis,1.91,68,male
Donna Campbell,1.92,69,female
James Roberts,1.86,48,male
Daniel Gonzalez,1.89,109,male
Lisa Clark,1.75,102,female
Linda Perez,1.82,100,female
Jessica Thompson,1.83,86,female
Matthew Perez,1.8,106,male
Carol Hill,1.85,103,female
Jessica Jones,1.68,74,female
James Hill,1.76,72,male
Thomas Ramirez,1.76,100,male
Margaret Young,1.84,89,female
Anthony Lee,1.58,60,male
William Torres,1.55,82,male
James Lewis,1.59,52,male
Kevin Baker,1.59,70,male
Elizabeth Jackson,1.51,97,female
Joseph Baker,1.91,96,male
Susan Garcia,1.72,92,female
Michelle Perez,1.65,71,female
Melissa Hall,1.65,82,female
Mary Johnson,1.79,54,female
Karen Wilson,1.9,74,female
Betty Brown,1.78,57,female
Lisa Lopez,1.82,75,female
Amanda Smith,1.82,61,female
Carol Taylor,1.68,83,female
Amanda Roberts,1.8,83,female
Mary Baker,1.56,83,female
Donald Robinson,1.87,72,male
Lisa Jones,1.89,77,female
Michael Jones,1.65,50,male
Brian Wright,1.6,65,male
Matthew Roberts,1.55,69,male
Michael Garcia,1.82,83,male
George Lee,1.81,93,male
Michelle Lee,1.87,58,female
Betty Anderson,1.57,47,female
Mary Hall,1.71,64,female
Sandra Scott,1.7,75,female
Emily Perez,1.79,46,female
Barbara Nelson,1.86,60,female
Karen Thompson,1.56,98,female
Brian Jones,1.79,56,male
Kevin Williams,1.5,68,male
William Moore,1.6,65,male
Robert Ramirez,1.53,75,male
Donna Thomas,1.51,102,female
Margaret Williams,1.8,109,female
Edward Clark,1.91,59,male
Margaret Campbell,1.93,78,female
William Flores,1.73,45,male
Joseph Adams,1.52,86,male
Deborah Rivera,1.81,63,female
Mary Smith,1.74,69,female
Richard Wright,1.8,94,male
Kenneth Taylor,1.89,88,male
John Smith,1.83,94,male
Kenneth Roberts,1.8,99,male
Kevin Ramirez,1.56,47,male
Paul Nguyen,1.51,62,male
Andrew Carter,1.61,46,male
Elizabeth Green,1.67,105,female
Patricia Wright,1.62,103,female
Elizabeth Walker,1.57,52,female
Michael Hernandez,1.56,45,male
Steven Nguyen,1.84,86,male
Betty Clark,1.54,105,female
Matthew Carter,1.66,81,male
Daniel Campbell,1.69,88,male
Sarah Carter,1.61,79,female
Sarah Rivera,1.82,89,female
Margaret Martinez,1.61,59,female
Christopher Perez,1.81,66,male
Amanda Jackson,1.84,95,female
Charles Davis,1.65,107,male
Anthony Carter,1.87,88,male
Dorothy Hall,1.86,84,female
David Wilson,1.52,61,male
Kenneth Baker,1.92,103,male
Mary Anderson,1.56,82,female
Jennifer Williams,1.9,106,female
Richard Roberts,1.64,101,male
Donald Hernandez,1.68,103,male
Sarah Rodriguez,1.58,78,female
Donald Clark,1.74,84,male
Elizabeth Mitchell,1.88,92,female
Matthew Green,1.67,68,male
Amanda Campbell,1.87,59,female
Daniel Baker,1.53,50,male
James Baker,1.91,99,male
Jennifer Moore,1.82,74,female
Lisa Adams,1.83,57,female
Patricia Adams,1.92,97,female
Ashley Green,1.56,68,female
James Taylor,1.61,103,male
Dorothy Thompson,1.78,95,female
Paul Martinez,1.79,103,male
James Smith,1.5,69,male
George Garcia,1.8,87,male
Deborah Perez,1.72,77,female
Mark Hernandez,1.9,86,male
Nancy Wright,1.62,86,female
Andrew Torres,1.83,70,male
Dorothy King,1.56,71,female
Edward Roberts,1.88,62,male
Jennifer Johnson,1.56,61,female
Margaret Torres,1.93,93,female
Joseph Harris,1.89,72,male
Barbara Brown,1.73,61,female
Sarah Thompson,1.91,94,female
Ashley Hill,1.56,85,female
Robert Lee,1.5,61,male
Charles Nguyen,1.77,49,male
Mary Rodriguez,1.8,82,female
Christopher Campbell,1.77,51,male
Jessica Moore,1.8,109,female
Linda Hill,1.75,82,female
Daniel Hill,1.74,71,male
Michael Young,1.69,103,male
Edward Garcia,1.67,66,male
Patricia Brown,1.94,89,female
Joseph King,1.76,95,male
Thomas Clark,1.92,75,male
Amanda Hill,1.89,102,female
Charles Martinez,1.51,101,male
Susan Davis,1.74,61,female
Karen Flores,1.55,49,female
James Green,1.7,84,male
Michelle Wright,1.76,74,female
Steven Lopez,1.9,98,male
Sarah Hall,1.64,63,female
Joseph Flores,1.73,78,male
Joshua Perez,1.81,58,male
Christopher Nguyen,1.93,74,male
Mary Hall,1.74,107,female
Daniel Miller,1.59,109,male
Mary Lewis,1.79,69,female
Sandra Baker,1.59,95,female
Mark Ramirez,1.91,65,male
Christopher Nelson,1.61,66,male
Jennifer Young,1.91,97,female
Betty Torres,1.63,45,female
Mary Anderson,1.72,99,female
Joshua Roberts,1.92,58,male
Daniel Smith,1.76,58,male
Karen Gonzalez,1.74,100,female
Donna Jones,1.84,72,female
Andrew Flores,1.79,58,male
Robert Allen,1.5,56,male
Matthew Hall,1.84,54,male
Emily Taylor,1.83,63,female
Kenneth Robinson,1.52,55,male
Jessica Flores,1.54,50,female
Matthew Miller,1.55,53,male
James Carter,1.5,95,male
John Miller,1.52,84,male
Mark Anderson,1.64,104,male
Patricia Nguyen,1.72,69,female
Mary Sanchez,1.54,53,female
Kimberly Taylor,1.73,71,female
Betty Hall,1.77,103,female
Ashley Ramirez,1.84,102,female
Jessica Gonzalez,1.85,98,female
Andrew Perez,1.69,85,male
Joshua Johnson,1.73,70,male
Amanda Davis,1.64,93,female
George Harris,1.64,103,male
Dorothy Williams,1.8,48,female
William Perez,1.8,109,male
Amanda Flores,1.63,46,female
Michelle Rodriguez,1.82,84,female
William Jackson,1.6,48,male
Carol Mitchell,1.85,64,female
Melissa Miller,1.57,69,female
James Johnson,1.69,97,male
Anthony Walker,1.56,52,male
Richard Nguyen,1.94,94,male
Sarah Ramirez,1.57,61,female
Linda King,1.8,47,female
Joshua Mitchell,1.61,70,male
Kimberly Rodriguez,1.67,108,female
Deborah Garcia,1.81,68,female
Linda Hill,1.65,57,female
Thomas Clark,1.92,92,male
Deborah Brown,1.88,104,female
James Sanchez,1.71,79,male
Matthew Davis,1.61,97,male
Karen Thomas,1.93,96,female
Barbara Moore,1.81,73,female
William Lewis,1.94,71,male
Daniel Mitchell,1.94,92,male
Thomas Hall,1.79,48,male
Joseph Wilson,1.92,95,male
Joshua Anderson,1.58,89,male
Kimberly Perez,1.87,85,female
Melissa Taylor,1.51,71,female
Christopher Robinson,1.7,84,male
Elizabeth White,1.94,96,female
Margaret Wilson,1.84,92,female
Andrew Lee,1.92,75,male
Matthew Anderson,1.76,62,male
John Scott,1.52,85,male
Michelle Davis,1.78,99,female
William Sanchez,1.52,67,male
Andrew Wilson,1.55,47,male
Elizabeth Nelson,1.91,109,female
Dorothy Williams,1.65,55,female
Steven Garcia,1.81,89,male
Christopher Miller,1.89,104,male
Susan Perez,1.82,71,female
Charles Carter,1.5,69,male
Kimberly Lee,1.75,68,female
Patricia Sanchez,1.91,106,female
Steven Hall,1.58,107,male
Elizabeth Brown,1.67,67,female
Joshua Adams,1.72,92,male
John King,1.5,52,male
Emily Clark,1.9,102,female
Andrew Roberts,1.71,72,male
George Green,1.73,97,male
Charles Green,1.78,48,male
Joseph Allen,1.56,91,male
Lisa Rodriguez,1.8,103,female
Betty Wilson,1.5,105,female
Jessica Young,1.59,101,female
Donna Baker,1.91,75,female
Joshua King,1.71,47,male
Melissa Lee,1.88,71,female
Barbara Wilson,1.72,64,female
Linda Johnson,1.9,88,female
Mary Scott,1.59,71,female
Betty Clark,1.91,101,female
Kimberly Thomas,1.9,76,female
Ashley Wilson,1.79,104,female
Carol Ramirez,1.61,46,female
Richard Campbell,1.56,101,male
Nancy Young,1.94,65,female
Lisa Adams,1.86,83,female
Deborah Hall,1.81,92,female
Melissa Hall,1.56,104,female
Thomas Thompson,1.5,67,male
Elizabeth Campbell,1.82,99,female
James Lee,1.56,77,male
David Thomas,1.65,59,male
Kevin Moore,1.54,92,male
Linda White,1.94,46,female
Thomas Roberts,1.94,75,male
Edward Miller,1.9,79,male
Jessica Wilson,1.75,63,female
Sandra Perez,1.78,70,female
Mark Rodriguez,1.89,100,male
Melissa Hernandez,1.51,105,female
Sarah Torres,1.56,62,female
Donna Allen,1.79,57,female
Andrew Allen,1.92,71,male
Christopher White,1.53,46,male
Edward Gonzalez,1.64,63,male
John Sanchez,1.56,60,male
Elizabeth Scott,1.94,66,female
James Green,1.62,68,male
Carol Lopez,1.79,109,female
Richard Flores,1.8,69,male
Thomas Wilson,1.54,103,male
Donna Nelson,1.59,78,female
Thomas Thompson,1.93,106,male
Jennifer Young,1.62,53,female
Linda Hernandez,1.7,96,female
Paul Thomas,1.64,97,male
Ashley Allen,1.71,72,female
Sandra Johnson,1.83,98,female
Nancy Garcia,1.74,76,female
Amanda Thompson,1.59,60,female
Donna Clark,1.62,87,female
Michelle Lewis,1.66,50,female
Linda Gonzalez,1.53,48,female
Elizabeth Smith,1.77,78,female
Mary Torres,1.53,85,female
Donna Young,1.54,102,female
Elizabeth Robinson,1.66,79,female
Mary Robinson,1.81,86,female
Sandra Clark,1.84,66,female
Donna Wright,1.78,82,female
Ashley Allen,1.77,55,female
Kenneth Johnson,1.56,90,male
Donald Robinson,1.73,103,male
Emily Rivera,1.74,108,female
Richard Torres,1.64,77,male
Thomas Smith,1.88,84,male
Sarah King,1.71,79,female
Daniel Carter,1.76,77,male
Kenneth Lewis,1.59,67,male
Mary Jones,1.79,59,female
Kevin Walker,1.56,81,male
Sarah Roberts,1.65,71,female
Christopher Young,1.72,92,male
Joseph Roberts,1.85,84,male
Christopher Martin,1.78,45,male
Daniel King,1.72,101,male
Mark Rivera,1.7,99,male
William Robinson,1.59,82,male
Elizabeth Carter,1.65,94,female
Joshua Wilson,1.63,56,male
Matthew Lewis,1.59,82,male
Kenneth Gonzalez,1.72,98,male
William Robinson,1.51,58,male
Betty Clark,1.8,102,female
John Brown,1.68,62,male
Andrew Allen,1.87,79,male
Steven Robinson,1.87,109,male
Christopher Miller,1.76,88,male
Melissa Lopez,1.61,83,female
Michael Wilson,1.87,94,male
Joshua Allen,1.69,81,male
Linda Jones,1.55,53,female
Melissa Scott,1.81,87,female
Kimberly Torres,1.94,62,female
Kimberly Baker,1.63,94,female
Joseph Sanchez,1.59,89,male
Kenneth Lewis,1.53,98,male
Kevin Martinez,1.91,70,male
Kimberly Thomas,1.53,81,female
Dorothy Brown,1.6,104,female
Daniel Flores,1.79,65,male
George Adams,1.8,66,male
Christopher Jones,1.93,63,male
Betty Wright,1.94,94,female
Steven Lee,1.85,58,male
Barbara Miller,1.76,81,female
Steven Allen,1.8,97,male
Andrew Rodriguez,1.87,102,male
Ashley Roberts,1.7,68,female
Mark Campbell,1.7,80,male
Matthew Martinez,1.74,79,male
Kenneth King,1.9,54,male
Patricia Johnson,1.79,94,female
Jennifer Green,1.59,85,female
Ashley Miller,1.59,74,female
Andrew Martin,1.56,67,male
Robert Scott,1.9,71,male
Kimberly Davis,1.8,63,female
Jessica Moore,1.59,87,female
Michelle Lopez,1.5,62,female
Sarah Brown,1.51,58,female
Joseph Smith,1.77,83,male
James Baker,1.62,76,male
Paul Martin,1.81,82,male
Betty Hill,1.55,105,female
James Jackson,1.74,73,male
John Rodriguez,1.65,84,male
Dorothy Ramirez,1.91,71,female
Steven Lee,1.59,45,male
Joshua Nguyen,1.5,101,male
Matthew Young,1.76,61,male
Matthew Young,1.51,61,male
Emily Robinson,1.73,75,female
Joseph Nguyen,1.59,89,male
Deborah Moore,1.52,84,female
Anthony Hall,1.84,61,male
Jennifer Miller,1.63,106,female
Ashley Thompson,1.78,61,female
Kenneth White,1.79,76,male
Richard Sanchez,1.7,101,male
Donna Gonzalez,1.67,76,female
Andrew Smith,1.5,45,male
Barbara Anderson,1.87,67,female
Kevin Ramirez,1.55,108,male
Sandra Martin,1.94,92,female
Patricia Carter,1.93,48,female
Jessica Jones,1.75,81,female
Joseph Baker,1.54,96,male
Margaret King,1.79,70,female
Matthew Gonzalez,1.64,106,male
Ashley Roberts,1.72,62,female
Edward Harris,1.51,49,male
Barbara Torres,1.81,101,female
Barbara Hall,1.53,101,female
John Garcia,1.51,79,male
George Nguyen,1.71,74,male
Kevin Williams,1.54,71,male
Betty Clark,1.71,52,female
Sandra Sanchez,1.53,109,female
David Taylor,1.85,100,male
Anthony Campbell,1.87,51,male
Nancy Perez,1.58,73,female
Christopher Rodriguez,1.77,75,male
Matthew Garcia,1.54,108,male
Michelle Green,1.51,56,female
Emily Campbell,1.55,96,female
William Allen,1.51,70,male
Dorothy Thomas,1.94,107,female
David Scott,1.6,105,male
Michael Young,1.65,91,male
Thomas Wilson,1.62,57,male
Amanda Martinez,1.88,91,female
Steven Taylor,1.74,104,male
Charles Jackson,1.91,92,male
Margaret Hernandez,1.67,96,female
Melissa Garcia,1.73,61,female
Karen Walker,1.51,64,female
Michelle Williams,1.52,55,female
Edward Rivera,1.9,97,male
Linda Ramirez,1.88,53,female
Karen Young,1.73,93,female
Thomas Martinez,1.76,84,male
Richard Jones,1.84,58,male
Joseph Hall,1.71,56,male
Robert Roberts,1.63,59,male
Margaret Allen,1.5,73,female
David Hill,1.63,46,male
Betty White,1.94,57,female
Brian Martin,1.87,55,male
Michelle Robinson,1.75,61,female
Matthew King,1.83,52,male
Nancy Lopez,1.72,54,female
Jessica Gonzalez,1.6,64,female
Barbara Anderson,1.87,85,female
Donald White,1.75,91,male
Sarah Smith,1.69,57,female
Ashley Scott,1.89,50,female
Mark White,1.69,90,male
Kimberly Allen,1.6,49,female
Daniel Garcia,1.61,74,male
Paul Lopez,1.94,61,male
Nancy Wilson,1.77,96,female
Richard Campbell,1.56,68,male
Kevin Gonzalez,1.89,91,male
Karen Torres,1.89,55,female
Donna Taylor,1.72,77,female
Donald Johnson,1.74,80,male
Anthony Davis,1.94,45,male
Lisa Adams,1.74,66,female
Dorothy Roberts,1.56,102,female
Daniel Wilson,1.76,48,male
Mary Hernandez,1.9,49,female
Jessica Jones,1.91,62,female
Susan Roberts,1.61,106,female
Mary Campbell,1.68,67,female
Jennifer Moore,1.76,87,female
Robert Hill,1.51,73,male
Linda Roberts,1.67,82,female
Jennifer Flores,1.75,47,female
Ashley Miller,1.59,94,female
Donna Miller,1.65,107,female
Jennifer Nelson,1.51,98,female
Steven Robinson,1.52,95,male
John Martinez,1.7,97,male
Jessica Torres,1.78,72,female
Anthony Smith,1.75,74,male
Karen Green,1.88,88,female
Steven Campbell,1.6,86,male
Michelle Taylor,1.51,108,female
Donna Young,1.7,78,female
Joseph Robinson,1.91,63,male
Patricia Brown,1.59,94,female
Ashley Davis,1.77,73,female
Lisa Young,1.56,70,female
Matthew Rivera,1.9,99,male
Betty Torres,1.53,50,female
Robert Clark,1.63,69,male
Patricia Adams,1.86,106,female
Linda Robinson,1.52,53,female
Joshua Thompson,1.93,61,male
Sandra Jones,1.59,101,female
Ashley Hall,1.51,74,female
Ashley Mitchell,1.57,98,female
Steven Nguyen,1.94,100,male
William Johnson,1.68,86,male
Robert Brown,1.58,73,male
Barbara Perez,1.84,64,female
Barbara Hill,1.93,60,female
Jennifer White,1.88,65,female
Sandra Sanchez,1.8,101,female
Elizabeth Miller,1.53,89,female
Elizabeth Gonzalez,1.67,95,female
Melissa Nelson,1.63,78,female
Lisa Williams,1.82,77,female
Paul Harris,1.63,98,male
Anthony Williams,1.7,73,male
John Wright,1.66,49,male
Sarah Robinson,1.5,102,female
Sandra Lewis,1.53,101,female
Richard Hernandez,1.79,69,male
Karen Hernandez,1.76,77,female
Brian Baker,1.9,93,male
Joshua Walker,1.93,69,male
Donna Wright,1.84,51,female
Matthew Green,1.56,100,male
Jessica Carter,1.62,106,female
Kevin Martinez,1.63,86,male
Robert Wright,1.89,56,male
Mark King,1.85,98,male
Sandra Hill,1.78,52,female
David Thompson,1.59,58,male
Deborah Clark,1.81,47,female
Patricia Rodriguez,1.65,60,female
Mary Young,1.94,100,female
Donna Thompson,1.89,75,female
Dorothy Jones,1.55,71,female
Linda Davis,1.72,52,female
Daniel Hernandez,1.72,46,male
Edward Adams,1.62,50,male
Thomas Brown,1.56,88,male
Deborah Mitchell,1.65,75,female
Sandra Nelson,1.65,84,female
Matthew Young,1.78,71,male
Richard Johnson,1.54,57,male
Deborah Moore,1.86,80,female
Carol Williams,1.56,106,female
Elizabeth Hall,1.84,53,female
George King,1.92,74,male
Nancy Nguyen,1.65,108,female
Michael Campbell,1.64,64,male
Betty Baker,1.84,91,female
George Robinson,1.64,74,male
Melissa Young,1.58,87,female
Kevin Green,1.69,51,male
Jennifer White,1.87,99,female
Dorothy Baker,1.91,100,female
Thomas Green,1.81,52,male
Barbara King,1.79,64,female
Donna Hall,1.8,57,female
Paul Adams,1.76,100,male
Nancy Wilson,1.92,107,female
Elizabeth Rivera,1.8,99,female
Amanda King,1.91,70,female
Barbara Robinson,1.59,81,female
Michael Nguyen,1.51,79,male
David Wilson,1.57,51,male
Jessica Walker,1.66,76,female
Margaret Sanchez,1.54,85,female
Anthony Hernandez,1.71,82,male
Matthew Johnson,1.69,60,male
Robert Gonzalez,1.72,79,male
Dorothy Rodriguez,1.79,64,female
Charles Sanchez,1.82,58,male
John Scott,1.74,77,male
Michelle Garcia,1.71,102,female
